variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,n_min,n_max,loss_streak_mean,loss_streak_max,win_streak_mean,win_streak_max,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_loss_str_mean,safe_win_str_mean,safe_dbl,br_safe_mult,br_nm_mult,br_wr,br_n_tickets,br_win_streak,br_loss_streak,br_doublings,wr_safe_mult,wr_nm_mult,wr_wr,wr_n_tickets,wr_win_streak,wr_loss_streak,wr_doublings,wr_ruined,score
16,3.2,1.8,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4678,0.0519,21.22,19,24,3.1,4,3.08,5,6.3981,0.0,9.0,3.1,4.6011,0.0,8.147,2.1687,0.0,3.1,3.08,1.8,8.147,15.829,0.4583,24,4,3,3,0.0,0.0,0.4286,21,4,4,0,False,2.4409
143,3.6,2.0,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4514,0.0476,21.08,18,24,3.15,4,3.12,5,6.666,0.0,10.0,3.15,4.5979,0.0,8.547,2.4746,0.0,3.15,3.12,1.78,8.547,19.355,0.5,24,5,3,3,0.0,0.0,0.3478,23,2,4,0,False,2.4344
68,3.4,1.8,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4338,0.0549,20.82,18,25,3.03,4,2.52,5,6.1696,0.0,11.0,3.03,4.5969,0.0,7.578,1.8807,1.0,3.03,2.52,1.84,7.578,14.096,0.5217,23,4,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.4186
62,3.4,1.8,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4288,0.0561,21.05,18,24,3.05,4,2.36,5,6.6291,0.0,5.0,3.05,4.5804,0.0,7.87,2.0936,1.0,3.05,2.35,1.79,7.87,14.204,0.5,22,2,3,2,0.0,0.0,0.3636,22,3,4,0,False,2.4088
108,3.6,1.8,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4596,0.06,20.8,17,24,3.17,5,3.49,8,6.8197,0.0,9.0,3.17,4.5764,0.0,9.847,2.5717,2.0,3.17,3.44,1.77,9.847,18.978,0.4783,23,5,3,3,0.0,0.0,0.4737,19,4,4,0,True,2.4061
17,3.2,1.8,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4628,0.0543,21.23,18,24,3.09,5,3.17,5,6.4893,0.0,5.0,3.09,4.5724,0.0,7.6,2.2052,1.0,3.09,3.15,1.79,7.6,13.267,0.5652,23,3,3,3,0.0,0.0,0.4583,24,3,5,0,True,2.415
47,3.2,2.2,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.446,0.0612,20.43,18,24,2.98,4,2.29,4,6.4485,0.0,7.0,2.98,4.5704,0.0,8.275,2.0844,0.0,2.98,2.29,1.79,8.275,14.534,0.3478,23,1,3,2,0.0,0.0,0.4091,22,2,4,0,False,2.419
129,3.6,2.0,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4813,0.0536,20.47,16,24,3.03,4,3.61,7,6.6629,0.0,8.0,3.03,4.5654,0.0,8.599,2.3665,0.0,3.03,3.61,1.73,8.599,16.754,0.4762,21,3,3,3,0.0,0.0,0.4091,22,4,4,0,False,2.4271
78,3.4,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4435,0.0622,20.88,18,24,3.01,4,2.51,6,6.4846,0.0,4.0,3.01,4.5632,0.0,7.123,2.0297,0.0,3.01,2.51,1.76,7.123,12.696,0.4545,22,4,3,2,0.0,0.0,0.3636,22,1,4,0,False,2.4146
57,3.4,1.8,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4858,0.0595,20.88,17,24,3.08,5,3.76,8,6.8043,0.0,9.0,3.08,4.5628,0.0,8.333,2.458,3.0,3.08,3.65,1.8,8.333,15.987,0.4783,23,5,3,3,0.0,0.0,0.45,20,4,4,0,False,2.3971
104,3.4,2.2,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3985,0.0554,20.32,17,24,3.42,5,2.01,4,5.4495,0.0,22.0,3.39,4.5623,0.0,9.33,2.3632,2.0,3.38,2.01,1.79,9.33,19.339,0.4783,23,2,3,3,0.0,0.0,0.35,20,2,4,0,False,2.3807
72,3.4,2.0,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4758,0.0535,20.85,17,24,3.07,4,3.44,8,6.5946,0.0,6.0,3.07,4.5591,0.0,7.95,2.2557,0.0,3.07,3.44,1.79,7.95,13.547,0.4783,23,4,3,3,0.0,0.0,0.4783,23,5,4,0,False,2.4223
147,3.6,2.2,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4428,0.0513,19.42,16,23,3.03,4,2.57,5,6.4741,0.0,10.0,3.03,4.5515,0.0,7.919,2.128,1.0,3.03,2.55,1.78,7.919,14.82,0.4762,21,2,3,3,0.0,0.0,0.4091,22,3,4,0,False,2.3986
146,3.6,2.2,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4265,0.0582,19.87,16,24,3.06,4,2.21,4,6.3641,0.0,8.0,3.06,4.5498,0.0,7.472,2.0614,0.0,3.06,2.21,1.72,7.472,13.136,0.4545,22,3,3,2,0.0,0.0,0.4211,19,3,4,0,False,2.4028
18,3.2,2.0,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.482,0.0575,20.91,17,25,3.08,4,3.65,8,6.4797,0.0,8.0,3.08,4.5454,0.0,8.586,2.1515,1.0,3.08,3.61,1.82,8.586,17.302,0.4783,23,5,3,3,0.0,0.0,0.5,22,3,4,0,False,2.4073
46,3.2,2.2,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4397,0.0538,20.42,17,23,3.01,5,2.26,4,6.2964,0.0,7.0,3.01,4.5434,0.0,7.891,1.8919,1.0,3.01,2.23,1.81,7.891,13.583,0.4783,23,3,3,3,0.0,0.0,0.4286,21,3,4,0,False,2.3936
88,3.4,2.0,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4634,0.0476,21.04,18,24,3.06,4,3.03,5,6.6971,0.0,5.0,3.06,4.5425,0.0,8.032,2.3942,0.0,3.06,3.03,1.77,8.032,13.913,0.4783,23,5,3,3,0.0,0.0,0.4762,21,4,4,0,False,2.4103
0,3.2,1.8,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4862,0.0535,21.06,18,24,3.11,4,3.98,8,6.7023,0.0,4.0,3.11,4.538,0.0,8.503,2.3411,1.0,3.11,3.97,1.82,8.503,16.819,0.5652,23,8,3,3,0.0,0.0,0.3913,23,2,4,0,False,2.4049
141,3.6,2.0,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4769,0.0575,20.79,18,24,3.13,4,3.69,9,6.9231,0.0,10.0,3.13,4.532,0.0,8.245,2.6234,1.0,3.13,3.66,1.73,8.245,14.332,0.5,22,4,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.3991
43,3.2,2.2,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4097,0.0684,20.28,16,23,3.29,5,2.06,5,5.3948,0.0,16.0,3.29,4.5302,0.0,7.671,1.9994,2.0,3.29,2.06,1.79,7.671,14.136,0.3913,23,2,3,3,0.0,0.0,0.2857,21,1,4,0,False,2.368
159,3.6,2.2,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4519,0.0586,20.08,17,24,3.07,5,2.74,7,6.6426,0.0,10.0,3.07,4.5284,0.0,9.588,2.4862,3.0,3.07,2.71,1.72,9.588,18.288,0.5455,22,6,3,3,0.0,0.0,0.4762,21,2,4,0,False,2.3698
154,3.6,2.2,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4244,0.0515,19.95,17,23,3.09,5,2.14,4,6.419,0.0,9.0,3.09,4.5273,0.0,8.82,2.1973,1.0,3.09,2.12,1.74,8.82,14.818,0.4545,22,4,3,2,0.0,0.0,0.45,20,3,4,0,False,2.381
118,3.6,1.8,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4667,0.0535,20.92,18,24,3.07,4,3.18,5,6.7858,0.0,9.0,3.07,4.526,0.0,9.053,2.5956,0.0,3.07,3.18,1.77,9.053,18.13,0.4783,23,4,3,3,0.0,0.0,0.4286,21,3,4,0,False,2.403
66,3.4,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4396,0.0543,20.85,17,24,3.07,5,2.65,6,6.1809,0.0,8.0,3.07,4.5259,0.0,7.739,1.9861,2.0,3.07,2.62,1.75,7.739,14.045,0.4783,23,4,3,3,0.0,0.0,0.4091,22,3,4,0,False,2.3748
113,3.6,1.8,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4707,0.0521,20.97,18,25,3.09,4,3.27,5,6.4528,0.0,11.0,3.09,4.5228,0.0,8.267,2.4429,2.0,3.09,3.23,1.79,8.267,14.921,0.4545,22,4,3,2,0.0,0.0,0.4091,22,2,4,0,False,2.3826
27,3.2,2.0,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4872,0.0594,20.74,18,23,2.96,4,3.77,7,6.4721,0.0,2.0,2.96,4.5226,0.0,7.164,2.094,0.0,2.96,3.77,1.8,7.164,13.778,0.5217,23,5,3,3,0.0,0.0,0.5263,19,6,4,0,False,2.4075
73,3.4,2.0,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4621,0.0516,21.32,17,24,3.18,4,3.19,5,6.5936,0.0,2.0,3.18,4.5179,0.0,8.549,2.5948,0.0,3.18,3.19,1.75,8.549,17.065,0.4583,24,4,3,3,0.0,0.0,0.3478,23,2,4,0,False,2.3976
106,3.4,2.2,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.434,0.0528,20.31,17,23,3.11,4,2.29,5,6.3703,0.0,8.0,3.11,4.5178,0.0,7.146,2.1903,0.0,3.11,2.29,1.75,7.146,11.994,0.381,21,2,3,3,0.0,0.0,0.4348,23,2,4,0,False,2.3891
28,3.2,2.0,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4634,0.0475,21.16,18,24,3.13,4,3.14,5,6.0887,0.0,11.0,3.13,4.5172,0.0,7.166,2.002,1.0,3.13,3.14,1.79,7.166,12.433,0.4783,23,3,3,3,0.0,0.0,0.4545,22,4,4,0,False,2.3876
26,3.2,2.0,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4374,0.0593,21.23,18,24,3.09,4,2.47,5,6.2695,0.0,7.0,3.09,4.5163,0.0,6.917,1.9177,1.0,3.09,2.47,1.81,6.917,12.365,0.4783,23,3,3,2,0.0,0.0,0.4091,22,2,4,0,False,2.3794
144,3.6,2.2,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4422,0.0619,20.07,17,23,3.13,4,2.63,7,6.7091,0.0,7.0,3.13,4.5065,0.0,9.129,2.4532,1.0,3.13,2.63,1.71,9.129,16.871,0.5217,23,2,3,3,0.0,0.0,0.4286,21,3,4,0,False,2.3759
1,3.2,1.8,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.466,0.0548,20.99,18,25,3.09,4,3.06,6,6.2775,0.0,9.0,3.09,4.5051,0.0,8.241,2.0698,0.0,3.09,3.06,1.82,8.241,15.028,0.4583,24,5,3,3,0.0,0.0,0.3478,23,2,4,0,False,2.3923
124,3.6,1.8,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4623,0.0533,20.87,18,24,3.12,4,3.07,5,6.4557,0.0,5.0,3.12,4.4888,0.0,8.251,2.4628,0.0,3.12,3.07,1.75,8.251,15.731,0.5217,23,4,3,3,0.0,0.0,0.4762,21,5,4,0,False,2.3831
123,3.6,1.8,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4842,0.0559,20.84,17,24,3.11,5,3.78,8,7.0469,0.0,8.0,3.11,4.4864,0.0,8.196,2.6379,2.0,3.11,3.72,1.8,8.196,17.393,0.5455,22,8,3,3,0.0,0.0,0.3913,23,4,4,0,False,2.3685
50,3.2,2.2,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4103,0.0577,20.61,18,23,3.4,5,2.12,4,5.3834,0.0,28.0,3.36,4.4789,0.0,8.154,2.1211,4.0,3.39,2.11,1.8,8.154,15.707,0.5,22,3,3,3,0.0,0.0,0.3182,22,2,5,0,True,2.3225
48,3.2,2.2,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4171,0.0616,20.02,17,23,3.23,5,2.13,4,5.6508,0.0,16.0,3.21,4.4763,0.0,7.153,2.078,0.0,3.21,2.13,1.83,7.153,9.75,0.4,20,2,3,2,0.0,0.0,0.4762,21,3,4,0,False,2.3633
61,3.4,1.8,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4416,0.0645,21,17,24,3.1,5,2.57,5,6.4498,0.0,7.0,3.1,4.4714,0.0,7.777,2.2044,1.0,3.1,2.57,1.74,7.777,14.607,0.5,22,5,3,3,0.0,0.0,0.5,22,4,4,0,False,2.3582
30,3.2,2.0,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4639,0.0641,20.94,17,25,3.01,5,2.96,8,6.0376,0.0,13.0,3.01,4.4712,0.0,7.399,1.7441,2.0,3.01,2.93,1.83,7.399,12.657,0.4583,24,3,3,3,0.0,0.0,0.4737,19,3,4,0,False,2.3548
131,3.6,2.0,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4537,0.0458,21.1,18,23,3.24,5,3.15,5,6.5257,0.0,9.0,3.24,4.4662,0.0,8.345,2.5928,1.0,3.24,3.14,1.71,8.345,15.14,0.4545,22,4,3,2,0.0,0.0,0.4545,22,4,4,0,False,2.3592
120,3.6,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4378,0.0615,20.9,17,24,3.2,4,2.73,7,6.3501,0.0,8.0,3.2,4.463,0.0,8.819,2.5555,0.0,3.2,2.73,1.65,8.819,15.736,0.4167,24,3,3,3,0.0,0.0,0.4,20,2,4,0,False,2.3628
125,3.6,1.8,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4583,0.052,20.99,18,25,3.12,4,3.17,5,6.3601,0.0,10.0,3.12,4.4618,0.0,8.25,2.4598,0.0,3.12,3.17,1.77,8.25,16.165,0.52,25,4,2,3,0.0,0.0,0.3478,23,2,4,0,False,2.3684
119,3.6,1.8,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4635,0.0503,20.94,18,24,3.1,4,3.19,5,6.6172,0.0,4.0,3.1,4.4617,0.0,8.427,2.457,0.0,3.1,3.19,1.69,8.427,15.818,0.5217,23,3,3,2,0.0,0.0,0.3636,22,2,4,0,False,2.3699
52,3.2,2.2,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4396,0.0561,20.45,17,23,3.05,5,2.29,5,6.1661,0.0,12.0,3.05,4.4494,0.0,7.463,2.0431,1.0,3.05,2.27,1.74,7.463,13.334,0.5,22,5,3,3,0.0,0.0,0.381,21,2,4,0,False,2.3466
150,3.6,2.2,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4076,0.0589,19.73,15,24,3.28,5,2.17,6,5.8959,0.0,16.0,3.28,4.4491,0.0,8.635,2.514,2.0,3.28,2.16,1.71,8.635,16.771,0.4286,21,3,3,3,0.0,0.0,0.3684,19,2,4,0,True,2.3268
95,3.4,2.2,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4303,0.0524,20.36,17,24,3.08,4,2.17,4,6.3397,0.0,5.0,3.08,4.4393,0.0,7.389,2.2242,0.0,3.08,2.17,1.71,7.389,12.721,0.5,24,3,2,3,0.0,0.0,0.3182,22,1,4,0,False,2.3487
44,3.2,2.2,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4095,0.0557,20.59,17,24,3.31,5,2.16,4,5.7073,0.0,21.0,3.3,4.4357,0.0,8.363,2.3589,4.0,3.31,2.15,1.73,8.363,15.297,0.3636,22,2,3,3,0.0,0.0,0.3182,22,2,4,0,False,2.3007
15,3.2,1.8,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4798,0.064,21,19,25,3.09,4,3.57,8,6.1348,0.0,7.0,3.09,4.4287,0.0,6.995,2.0973,0.0,3.09,3.57,1.78,6.995,11.585,0.5217,23,5,3,3,0.0,0.0,0.4286,21,2,4,0,False,2.3583
10,3.2,1.8,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4729,0.0509,21.15,17,24,3.06,4,3.24,7,6.4037,0.0,8.0,3.06,4.4241,0.0,7.695,2.1713,1.0,3.06,3.23,1.77,7.695,13.304,0.5,24,2,3,3,0.0,0.0,0.4286,21,2,4,0,False,2.3439
53,3.2,2.2,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.437,0.0518,20.6,18,25,3.1,4,2.38,4,6.3072,0.0,7.0,3.1,4.4208,0.0,8.625,2.2429,1.0,3.1,2.37,1.7,8.625,16.861,0.44,25,2,3,3,0.0,0.0,0.381,21,2,4,0,False,2.3315
79,3.4,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4258,0.0618,21.02,18,24,3.08,5,2.42,5,6.1362,0.0,8.0,3.08,4.4151,0.0,9.949,2.2433,3.0,3.08,2.38,1.7,9.949,18.471,0.4583,24,3,3,3,0.0,0.0,0.5,22,3,4,0,False,2.3053
151,3.6,2.2,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3895,0.0579,20.19,17,23,3.32,5,1.89,3,5.9351,0.0,20.0,3.32,4.4117,0.0,9.744,2.6263,4.0,3.3,1.89,1.78,9.744,19.024,0.5238,21,3,3,3,0.0,0.0,0.2727,22,1,4,0,True,2.2827
133,3.6,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.425,0.0501,20.79,18,24,3.11,5,2.37,5,6.3749,0.0,8.0,3.11,4.4116,0.0,8.619,2.2599,5.0,3.11,2.29,1.7,8.619,19.669,0.4583,24,5,3,3,0.0,0.0,0.35,20,1,4,0,False,2.2833
14,3.2,1.8,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4363,0.0619,21.2,18,24,3.06,4,2.47,5,6.0333,0.0,4.0,3.06,4.4002,0.0,8.413,2.0562,0.0,3.06,2.47,1.77,8.413,15.798,0.5,22,5,3,3,0.0,0.0,0.5,22,4,4,0,False,2.331
11,3.2,1.8,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4629,0.0584,21.38,18,24,3.12,4,3.1,6,6.2461,0.0,9.0,3.12,4.3989,0.0,7.959,2.2765,1.0,3.12,3.08,1.76,7.959,15.211,0.4167,24,4,3,3,0.0,0.0,0.4167,24,3,4,0,True,2.3283
157,3.6,2.2,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3897,0.0572,20,16,23,3.4,5,1.84,4,5.3187,0.0,20.0,3.35,4.3868,0.0,8.639,2.3611,1.0,3.34,1.84,1.74,8.639,17.408,0.4545,22,3,3,3,0.0,0.0,0.381,21,2,4,0,False,2.3003
25,3.2,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4443,0.0622,21.1,18,24,2.98,4,2.71,7,5.9658,0.0,4.0,2.98,4.3836,0.0,7.57,1.8968,0.0,2.98,2.71,1.73,7.57,14.168,0.5,24,5,3,3,0.0,0.0,0.3043,23,1,4,0,False,2.3251
29,3.2,2.0,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4735,0.064,21.35,18,25,3.07,4,3.29,6,6.1692,0.0,10.0,3.07,4.3751,0.0,8.99,2.3397,1.0,3.07,3.25,1.82,8.99,17.68,0.5217,23,5,3,3,0.0,0.0,0.5,24,5,4,0,False,2.3196
67,3.4,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4333,0.0604,21.2,18,25,3.13,4,2.56,5,6.1845,0.0,9.0,3.13,4.3668,0.0,8.022,2.2801,1.0,3.13,2.56,1.7,8.022,13.949,0.48,25,3,3,3,0.0,0.0,0.4783,23,3,4,0,False,2.3034
82,3.4,2.0,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4613,0.0492,21.01,18,24,3.08,4,3.13,6,6.6546,0.0,5.0,3.08,4.3508,0.0,7.906,2.5478,0.0,3.08,3.13,1.71,7.906,16.074,0.5217,23,5,3,3,0.0,0.0,0.4762,21,3,4,0,False,2.3138
92,3.4,2.2,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4288,0.0539,20.36,17,24,3.13,4,2.22,5,6.4158,0.0,7.0,3.13,4.3501,0.0,8.176,2.4458,0.0,3.13,2.22,1.68,8.176,14.661,0.4545,22,3,3,2,0.0,0.0,0.3182,22,1,4,0,False,2.3037
85,3.4,2.0,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4174,0.0559,21.02,18,24,3.18,5,2.25,4,5.5707,0.0,12.0,3.18,4.3488,0.0,8.463,2.0818,1.0,3.18,2.23,1.72,8.463,14.354,0.5,24,3,3,2,0.0,0.0,0.3636,22,3,4,0,False,2.2896
71,3.4,1.8,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4577,0.0474,20.79,17,24,3.13,4,3.24,5,6.1288,0.0,8.0,3.13,4.3342,0.0,7.878,2.3571,1.0,3.13,3.21,1.67,7.878,10.316,0.5263,19,5,3,2,0.0,0.0,0.4762,21,5,4,0,False,2.2944
155,3.6,2.2,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4263,0.0584,20.58,17,23,3.2,4,2.28,4,6.5094,0.0,7.0,3.2,4.3309,0.0,9.399,2.7388,1.0,3.2,2.28,1.67,9.399,23.136,0.5217,23,4,3,3,0.0,0.0,0.4,20,3,4,0,False,2.2833
91,3.4,2.2,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4326,0.0511,20.16,17,25,3.1,4,2.31,4,6.1458,0.0,9.0,3.1,4.3225,0.0,9.128,2.3031,1.0,3.1,2.31,1.65,9.128,19.144,0.4,25,2,3,3,0.0,0.0,0.3684,19,1,4,0,False,2.281
98,3.4,2.2,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3803,0.0521,20.08,17,23,3.46,5,1.86,4,4.9432,0.0,27.0,3.43,4.3095,0.0,8.503,2.1712,3.0,3.4,1.85,1.81,8.503,17.077,0.4783,23,3,3,3,0.0,0.0,0.3478,23,2,4,0,False,2.2388
38,3.2,2.2,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4336,0.052,20.3,17,23,3.01,4,2.26,4,5.7998,0.0,8.0,3.01,4.3072,0.0,7.645,2.003,0.0,3.01,2.26,1.68,7.645,13.364,0.3636,22,1,3,3,0.0,0.0,0.4348,23,2,4,0,False,2.2837
42,3.2,2.2,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4224,0.0662,20.34,16,24,3.27,5,2.3,5,5.6022,0.0,13.0,3.26,4.2891,0.0,8.021,2.327,2.0,3.26,2.29,1.71,8.021,15.516,0.4091,22,2,3,3,0.0,0.0,0.4,20,2,4,0,False,2.2513
23,3.2,2.0,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4724,0.0491,21.33,19,24,3.08,5,3.38,5,6.0656,0.0,7.0,3.08,4.2853,0.0,7.088,2.271,2.0,3.08,3.33,1.7,7.088,12.831,0.4545,22,4,3,2,0.0,0.0,0.4,20,2,4,0,True,2.2644
80,3.4,2.0,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4202,0.0553,21.05,18,24,3.14,4,2.47,5,5.9843,0.0,8.0,3.14,4.2803,0.0,8.319,2.2646,0.0,3.14,2.47,1.65,8.319,16.203,0.5652,23,4,3,3,0.0,0.0,0.4091,22,2,4,0,False,2.2662
132,3.6,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4289,0.0578,20.72,17,26,3.15,5,2.46,5,6.1022,0.0,6.0,3.15,4.2669,0.0,7.746,2.3525,1.0,3.15,2.43,1.62,7.746,16.536,0.5,22,4,3,3,0.0,0.0,0.35,20,1,4,0,False,2.2521
140,3.6,2.0,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4281,0.0559,20.89,18,24,3.05,4,2.42,4,6.1733,0.0,4.0,3.05,4.2644,0.0,9.302,2.4076,0.0,3.05,2.42,1.65,9.302,19.966,0.4167,24,2,3,3,0.0,0.0,0.3478,23,3,4,0,False,2.2606
21,3.2,2.0,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4805,0.0613,20.97,18,24,3.11,4,3.57,8,6.0615,0.0,10.0,3.11,4.2563,0.0,7.523,2.3015,1.0,3.11,3.54,1.71,7.523,12.94,0.4583,24,5,3,3,0.0,0.0,0.4762,21,2,4,0,False,2.2623
87,3.4,2.0,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4792,0.0651,21.13,18,25,3.2,5,3.92,9,6.6124,0.0,13.0,3.2,4.2477,0.0,9.149,2.7703,3.0,3.2,3.83,1.68,9.149,18.846,0.5217,23,4,3,3,0.0,0.0,0.3478,23,2,4,0,False,2.2376
8,3.2,1.8,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4377,0.0601,21.15,18,25,3.09,5,2.56,5,5.8587,0.0,8.0,3.09,4.2343,0.0,7.415,2.1246,4.0,3.09,2.54,1.68,7.415,13.067,0.4783,23,3,3,3,0.0,0.0,0.3043,23,1,4,0,False,2.2085
7,3.2,1.8,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4364,0.0559,21.29,18,24,3.08,5,2.45,5,5.6507,0.0,7.0,3.08,4.2069,0.0,7.448,2.0437,3.0,3.08,2.44,1.69,7.448,13.623,0.4583,24,3,3,3,0.0,0.0,0.4091,22,2,4,0,False,2.2044
