variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,worst_streak,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_streak,safe_dbl,score
136,2.8,2.2,0.65,12,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4531,0.0711,19.28,3.05,5.1474,0.0,9.0,3.04,4.21,0.0,6.991,1.6971,0.0,3.05,1.71,2.2409
438,3.2,2.2,0.65,10,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4506,0.0642,20.44,3.1,5.7116,0.0,13.0,3.1,4.2039,0.0,7.576,2.2578,2.0,3.1,1.7,2.2171
435,3.2,2.2,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4533,0.0584,20.41,3.09,5.8657,0.0,6.0,3.09,4.2033,0.0,7.231,2.1905,1.0,3.09,1.67,2.2276
233,3.0,2.0,0.65,10,4,2,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4567,0.0622,20.59,3.01,5.8801,0.0,6.0,3.01,4.1916,0.0,7.325,2.1144,1.0,3.01,1.65,2.2228
420,3.2,2.0,0.65,15,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4047,0.0679,20.49,3.4,5.0439,0.0,18.0,3.4,4.1911,0.0,8.234,2.4926,5.0,3.39,1.63,2.167
89,2.8,2.0,0.65,12,4,2,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4669,0.0669,20.94,3.04,5.4176,0.0,12.0,3.04,4.188,0.0,7.034,1.8458,0.0,3.04,1.69,2.2341
123,2.8,2.2,0.65,10,4,2,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4791,0.0758,20.97,3.01,5.436,0.0,11.0,3.01,4.1862,0.0,7.266,1.865,2.0,3.01,1.67,2.2168
170,3.0,1.8,0.65,10,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4621,0.0565,20.65,3.07,5.7336,0.0,10.0,3.07,4.1851,0.0,6.756,2.0801,0.0,3.07,1.69,2.2312
4,2.8,1.8,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4865,0.0584,21.63,3.09,5.8048,0.0,5.0,3.09,4.185,0.0,6.654,2.041,1.0,3.09,1.68,2.2285
7,2.8,1.8,0.65,10,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4615,0.0576,20.38,2.97,5.5238,0.0,6.0,2.97,4.1818,0.0,6.69,1.8127,0.0,2.97,1.71,2.2294
76,2.8,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4566,0.0607,21.9,3.16,5.5331,0.0,8.0,3.16,4.1803,0.0,7.787,1.9688,0.0,3.16,1.69,2.2271
213,3.0,1.8,0.65,15,4,2,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4712,0.0625,20.6,3.07,5.5417,0.0,5.0,3.07,4.1796,0.0,7.054,2.0441,0.0,3.07,1.65,2.2312
41,2.8,1.8,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4659,0.0646,21.41,2.96,5.318,0.0,5.0,2.96,4.1795,0.0,7.163,1.6576,0.0,2.96,1.72,2.2295
80,2.8,2.0,0.65,12,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4346,0.0619,20.84,3.22,4.7687,0.0,14.0,3.22,4.1786,0.0,7.454,1.8431,2.0,3.22,1.66,2.1997
313,3.0,2.2,0.65,15,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4236,0.0649,20.62,3.21,4.9772,0.0,15.0,3.21,4.1783,0.0,8.22,1.9659,1.0,3.19,1.65,2.2062
468,3.2,2.2,0.65,15,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4052,0.0683,18.3,3.27,5.0484,0.0,13.0,3.21,4.1782,0.0,7.317,2.1745,2.0,3.23,1.59,2.1907
40,2.8,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4637,0.0595,21.59,2.98,5.408,0.0,9.0,2.98,4.1761,0.0,7.076,1.6903,1.0,2.98,1.71,2.2172
134,2.8,2.2,0.65,12,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4267,0.0636,20.93,3.28,4.6859,0.0,16.0,3.28,4.1731,0.0,6.726,1.8487,1.0,3.27,1.71,2.2046
297,3.0,2.2,0.65,12,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4656,0.0739,18.59,3.02,5.3403,0.0,9.0,3,4.1709,0.0,6.969,1.842,3.0,3.01,1.71,2.1951
461,3.2,2.2,0.65,12,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4319,0.064,18.68,3.11,5.5013,0.0,12.0,3.11,4.1701,0.0,7.172,2.0967,4.0,3.11,1.66,2.1746
70,2.8,2.0,0.65,10,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4612,0.0664,20.97,3.02,5.4229,0.0,9.0,3.02,4.1697,0.0,6.476,1.8485,1.0,3.02,1.71,2.2132
135,2.8,2.2,0.65,12,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4734,0.0697,19.07,2.99,5.0999,0.0,10.0,2.98,4.1696,0.0,6.404,1.5883,2.0,2.97,1.65,2.2068
161,2.8,2.2,0.65,15,4,2,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4612,0.0598,21.22,3.04,5.47,0.0,5.0,3.04,4.1681,0.0,6.523,1.9405,0.0,3.04,1.69,2.2224
25,2.8,1.8,0.65,12,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4395,0.0679,21.18,3.23,4.7472,0.0,19.0,3.2,4.1621,0.0,6.626,1.8694,2.0,3.21,1.67,2.1929
187,3.0,1.8,0.65,12,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4306,0.0689,20.75,3.28,4.7578,0.0,24.0,3.27,4.1609,0.0,8.213,1.9447,2.0,3.27,1.69,2.1896
272,3.0,2.2,0.65,10,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4453,0.0618,18.92,3.14,5.1161,0.0,12.0,3.12,4.158,0.0,7.029,1.877,2.0,3.13,1.62,2.1926
106,2.8,2.0,0.65,15,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4567,0.0648,21.06,3.04,5.6536,0.0,6.0,3.04,4.1571,0.0,7.841,2.0412,2.0,3.04,1.68,2.1956
58,2.8,2.0,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4932,0.0589,21.63,3.06,5.7589,0.0,9.0,3.06,4.1548,0.0,6.954,2.1634,4.0,3.06,1.68,2.1854
174,3.0,1.8,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.5005,0.0671,21.29,3.09,5.9855,0.0,7.0,3.09,4.1539,0.0,7.202,2.3473,1.0,3.09,1.64,2.2171
140,2.8,2.2,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.471,0.0635,20.67,2.91,5.4774,0.0,2.0,2.91,4.1497,0.0,6.109,1.7937,1.0,2.91,1.7,2.2062
284,3.0,2.2,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4637,0.0578,20.73,3.03,5.6103,0.0,8.0,3.03,4.1495,0.0,7.667,2.1229,1.0,3.03,1.69,2.2039
469,3.2,2.2,0.65,15,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3813,0.0626,18.73,3.45,4.7879,0.0,20.0,3.41,4.1493,0.0,7.655,2.1818,5.0,3.42,1.59,2.139
477,3.2,2.2,0.65,15,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4439,0.0677,18.24,3.07,5.2924,0.0,5.0,3.07,4.1454,0.0,7.547,2.0084,1.0,3.06,1.57,2.1959
188,3.0,1.8,0.65,12,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4212,0.067,20.69,3.25,5.0179,0.0,15.0,3.25,4.1433,0.0,7.432,2.0891,1.0,3.25,1.63,2.188
168,3.0,1.8,0.65,10,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4608,0.0623,20.59,3.08,5.5438,0.0,6.0,3.08,4.1397,0.0,6.853,2.0084,1.0,3.08,1.64,2.1981
121,2.8,2.2,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4673,0.0645,21.15,3.09,5.5024,0.0,7.0,3.09,4.1391,0.0,6.837,2.0714,1.0,3.09,1.64,2.1997
298,3.0,2.2,0.65,12,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4534,0.0606,18.85,3.15,5.1128,0.0,11.0,3.13,4.139,0.0,6.622,1.9103,2.0,3.15,1.6,2.1855
186,3.0,1.8,0.65,12,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4334,0.0703,20.47,3.16,5.0491,0.0,15.0,3.14,4.1365,0.0,7.576,2.0173,3.0,3.15,1.67,2.1683
109,2.8,2.2,0.65,10,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4434,0.0695,19.24,3.18,4.5039,0.0,16.0,3.17,4.1335,0.0,6.402,1.5762,2.0,3.17,1.73,2.1798
299,3.0,2.2,0.65,12,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4397,0.0621,19.1,3.17,5.1336,0.0,13.0,3.16,4.1318,0.0,6.89,1.9035,3.0,3.17,1.65,2.1678
49,2.8,1.8,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4785,0.0571,21.6,3.08,5.4311,0.0,9.0,3.08,4.1237,0.0,6.89,2.027,1.0,3.08,1.68,2.1954
77,2.8,2.0,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4519,0.061,21.79,3.09,5.3442,0.0,11.0,3.09,4.1205,0.0,7.124,1.8208,2.0,3.09,1.72,2.1758
50,2.8,1.8,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4908,0.0639,21.58,3.05,5.6638,0.0,7.0,3.05,4.1204,0.0,6.909,2.0996,3.0,3.05,1.68,2.1774
462,3.2,2.2,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4585,0.0604,20.4,3.12,5.8366,0.0,7.0,3.12,4.1108,0.0,7.21,2.3378,1.0,3.12,1.69,2.183
256,3.0,2.0,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4563,0.0583,21.11,3.07,5.4447,0.0,2.0,3.07,4.1093,0.0,7.426,1.9856,0.0,3.07,1.64,2.1915
98,2.8,2.0,0.65,15,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.434,0.0626,20.88,3.23,4.7357,0.0,21.0,3.21,4.1033,0.0,6.798,1.8584,2.0,3.2,1.67,2.1618
422,3.2,2.0,0.65,15,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4054,0.0648,20.51,3.33,4.6342,0.0,16.0,3.32,4.097,0.0,7.326,2.1748,2.0,3.32,1.68,2.1501
53,2.8,1.8,0.65,15,4,2,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4539,0.0578,21.21,3.05,5.5444,0.0,4.0,3.05,4.0958,0.0,6.908,2.0881,1.0,3.05,1.66,2.1741
14,2.8,1.8,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4961,0.0661,21.44,2.96,5.7408,0.0,5.0,2.96,4.0893,0.0,7.308,2.1455,1.0,2.96,1.66,2.1835
270,3.0,2.2,0.65,10,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4595,0.07,18.61,3.02,5.1712,0.0,8.0,3.02,4.0878,0.0,6.304,1.9045,2.0,3.01,1.65,2.1617
88,2.8,2.0,0.65,12,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4628,0.0626,21.05,3,5.4662,0.0,6.0,3,4.0846,0.0,7.676,2.0003,0.0,3,1.64,2.1811
22,2.8,1.8,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4613,0.0647,21.44,3.02,5.1723,0.0,5.0,3.02,4.0841,0.0,6.592,1.7016,0.0,3.02,1.66,2.1804
363,3.2,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.457,0.065,20.96,3.08,5.5394,0.0,11.0,3.08,4.0792,0.0,8.597,2.1105,0.0,3.08,1.7,2.1767
205,3.0,1.8,0.65,15,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4174,0.0644,20.72,3.3,4.9448,0.0,17.0,3.28,4.0762,0.0,7.235,2.1941,4.0,3.28,1.65,2.1233
442,3.2,2.2,0.65,10,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4171,0.0577,18.65,3.27,5.0361,0.0,13.0,3.26,4.0731,0.0,7.367,2.0661,0.0,3.26,1.65,2.1617
150,2.8,2.2,0.65,15,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4432,0.0731,20.78,3.17,4.9116,0.0,16.0,3.16,4.0725,0.0,6.736,1.8432,2.0,3.17,1.65,2.1492
271,3.0,2.2,0.65,10,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4455,0.0642,18.75,3,5.2094,0.0,6.0,3,4.0697,0.0,6.414,1.8664,2.0,3,1.67,2.1485
16,2.8,1.8,0.65,10,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4669,0.0642,20.74,2.97,5.3461,0.0,7.0,2.97,4.066,0.0,7.214,1.8588,1.0,2.97,1.69,2.1631
129,2.8,2.2,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4387,0.0707,20.94,3.2,5.0841,0.0,13.0,3.18,4.0648,0.0,7.16,2.0184,2.0,3.19,1.63,2.144
292,3.0,2.2,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4287,0.0709,20.55,3.19,4.8397,0.0,13.0,3.19,4.0631,0.0,7.535,2.0236,1.0,3.19,1.68,2.1502
137,2.8,2.2,0.65,12,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4495,0.0662,19.31,3.11,5.036,0.0,9.0,3.09,4.0584,0.0,7.991,1.8546,2.0,3.09,1.71,2.1441
479,3.2,2.2,0.65,15,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4172,0.0581,18.99,3.22,5.2306,0.0,14.0,3.22,4.0549,0.0,7.501,2.2409,6.0,3.22,1.54,2.0926
71,2.8,2.0,0.65,10,4,2,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4616,0.0658,21.08,3.05,5.34,0.0,9.0,3.05,4.054,0.0,7.449,2.0927,1.0,3.05,1.65,2.1555
238,3.0,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4601,0.065,21.4,3.1,5.4238,0.0,8.0,3.1,4.05,0.0,6.521,1.9793,1.0,3.1,1.67,2.153
418,3.2,2.0,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4321,0.0556,21.21,3.09,5.4055,0.0,9.0,3.09,4.0477,0.0,7.042,2.0864,1.0,3.09,1.62,2.1435
255,3.0,2.0,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4613,0.0649,21.19,3.06,5.3204,0.0,7.0,3.06,4.0473,0.0,7.284,1.9797,2.0,3.06,1.63,2.142
312,3.0,2.2,0.65,15,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4342,0.07,20.45,3.23,4.7157,0.0,17.0,3.23,4.0464,0.0,7.828,2.1251,2.0,3.23,1.66,2.1335
314,3.0,2.2,0.65,15,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4263,0.071,20.57,3.22,4.7634,0.0,16.0,3.2,4.0457,0.0,7.585,2.0366,2.0,3.21,1.64,2.1307
202,3.0,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4504,0.0682,21.6,3.05,5.5298,0.0,8.0,3.05,4.0452,0.0,6.746,2.1341,1.0,3.05,1.6,2.1477
151,2.8,2.2,0.65,15,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4416,0.074,21,3.23,4.9071,0.0,19.0,3.22,4.0444,0.0,6.903,1.9141,2.0,3.22,1.7,2.1347
368,3.2,1.8,0.65,15,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4017,0.0566,20.41,3.41,4.5783,0.0,26.0,3.39,4.0438,0.0,7.644,2.2335,4.0,3.4,1.63,2.1024
455,3.2,2.2,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4006,0.0593,20.41,3.35,4.4539,0.0,21.0,3.33,4.0414,0.0,8.397,2.1211,1.0,3.33,1.6,2.1309
169,3.0,1.8,0.65,10,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4548,0.064,20.53,3.1,5.3203,0.0,6.0,3.1,4.0382,0.0,7.595,2.1094,0.0,3.1,1.61,2.1555
110,2.8,2.2,0.65,10,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4478,0.0717,19.14,3.02,4.8718,0.0,9.0,3,4.0377,0.0,7.09,1.7308,2.0,3.02,1.66,2.1332
204,3.0,1.8,0.65,15,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4252,0.0663,20.69,3.27,4.6747,0.0,21.0,3.27,4.0271,0.0,7.044,2.0873,3.0,3.27,1.64,2.1111
42,2.8,1.8,0.65,15,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4382,0.0766,20.93,3.23,4.7049,0.0,20.0,3.21,4.0246,0.0,6.277,1.7698,2.0,3.21,1.71,2.1238
475,3.2,2.2,0.65,15,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3971,0.0536,20.38,3.43,4.8049,0.0,22.0,3.42,4.0217,0.0,7.909,2.3938,3.0,3.41,1.6,2.1
178,3.0,1.8,0.65,10,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4474,0.0633,20.82,3.14,5.3541,0.0,11.0,3.14,4.0196,0.0,7.244,2.233,0.0,3.14,1.61,2.144
400,3.2,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4281,0.0559,21.15,3.18,5.0605,0.0,14.0,3.18,4.0186,0.0,7.856,1.9936,4.0,3.18,1.65,2.0977
257,3.0,2.0,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4498,0.0676,21.44,3.05,5.3869,0.0,10.0,3.05,4.0167,0.0,6.75,2.0297,0.0,3.05,1.6,2.1433
23,2.8,1.8,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4602,0.0639,21.66,3.07,5.167,0.0,5.0,3.07,4.0124,0.0,6.63,1.7827,0.0,3.07,1.67,2.1443
117,2.8,2.2,0.65,10,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4598,0.0634,19.19,3.15,4.9912,0.0,13.0,3.14,4.0016,0.0,6.726,1.8492,4.0,3.13,1.64,2.0987
104,2.8,2.0,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.487,0.0562,21.66,3.11,5.2718,0.0,9.0,3.11,4.0007,0.0,6.99,2.0713,1.0,3.11,1.62,2.1365
155,2.8,2.2,0.65,15,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4506,0.0624,19.21,3.14,4.798,0.0,8.0,3.13,3.9979,0.0,5.857,1.8424,0.0,3.14,1.59,2.1341
156,2.8,2.2,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.472,0.0577,20.81,3.03,5.3665,0.0,5.0,3.03,3.9943,0.0,6.558,2.0196,1.0,3.03,1.62,2.1288
26,2.8,1.8,0.65,12,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4293,0.0659,20.96,3.32,4.7937,0.0,14.0,3.3,3.9924,0.0,7.14,2.1068,2.0,3.29,1.61,2.105
147,2.8,2.2,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.439,0.0679,20.77,3.29,4.6209,0.0,10.0,3.29,3.9924,0.0,7.45,1.9673,1.0,3.29,1.63,2.1179
21,2.8,1.8,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4615,0.0715,21.42,2.98,5.1268,0.0,3.0,2.98,3.9911,0.0,6.148,1.8102,2.0,2.98,1.66,2.114
258,3.0,2.0,0.65,15,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4333,0.0678,20.38,3.26,5.0295,0.0,18.0,3.25,3.9904,0.0,6.976,2.1677,5.0,3.24,1.6,2.0752
34,2.8,1.8,0.65,12,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4601,0.057,20.93,3.03,4.9687,0.0,12.0,3.03,3.9899,0.0,6.582,1.8924,4.0,3.03,1.68,2.093
481,3.2,2.2,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4351,0.0558,20.52,3.08,5.4233,0.0,7.0,3.08,3.9882,0.0,7.433,2.1824,0.0,3.08,1.54,2.1246
158,2.8,2.2,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4551,0.0596,21.07,3.12,5.1992,0.0,8.0,3.12,3.9819,0.0,6.648,2.1062,1.0,3.12,1.57,2.1175
474,3.2,2.2,0.65,15,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4072,0.0674,20.25,3.39,4.5037,0.0,24.0,3.37,3.9794,0.0,7.834,2.2134,3.0,3.39,1.66,2.0819
196,3.0,1.8,0.65,12,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4533,0.0577,20.59,3.07,5.2988,0.0,8.0,3.07,3.9779,0.0,7.118,2.1758,1.0,3.07,1.63,2.1149
24,2.8,1.8,0.65,12,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.452,0.0645,20.98,3.1,4.9416,0.0,10.0,3.1,3.9757,0.0,7.205,1.9465,0.0,3.09,1.65,2.1235
148,2.8,2.2,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4367,0.0588,21.12,3.21,4.6643,0.0,15.0,3.18,3.9753,0.0,6.836,1.8703,1.0,3.18,1.63,2.1087
131,2.8,2.2,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.424,0.0656,21.13,3.34,4.4145,0.0,23.0,3.32,3.9687,0.0,7.395,2.0037,1.0,3.33,1.65,2.1016
364,3.2,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.432,0.0546,21.26,3.2,5.2569,0.0,12.0,3.2,3.9687,0.0,7.96,2.2035,1.0,3.2,1.56,2.104
430,3.2,2.0,0.65,15,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4457,0.0574,20.58,3.1,5.6771,0.0,8.0,3.1,3.9597,0.0,7.612,2.4617,2.0,3.1,1.58,2.0936
153,2.8,2.2,0.65,15,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4663,0.0686,19.01,3.07,4.7407,0.0,8.0,3.06,3.9584,0.0,7.93,1.8956,2.0,3.06,1.63,2.0991
141,2.8,2.2,0.65,12,4,2,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4828,0.0737,20.8,3.08,5.4039,0.0,5.0,3.08,3.9568,0.0,6.91,2.1495,1.0,3.08,1.61,2.1132
240,3.0,2.0,0.65,12,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4261,0.071,20.48,3.24,4.7551,0.0,17.0,3.24,3.9562,0.0,7.879,2.0715,0.0,3.22,1.64,2.1059
201,3.0,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4718,0.0568,21.34,3.06,5.2246,0.0,5.0,3.06,3.9535,0.0,6.954,2.0586,1.0,3.06,1.63,2.1083
315,3.0,2.2,0.65,15,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.448,0.0676,18.78,3.2,4.836,0.0,13.0,3.2,3.9416,0.0,6.379,2.0517,2.0,3.19,1.61,2.0852
454,3.2,2.2,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3979,0.055,20.46,3.39,5.0705,0.0,18.0,3.38,3.9392,0.0,7.476,2.4711,3.0,3.38,1.57,2.059
237,3.0,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4601,0.0675,21.15,3.13,5.2336,0.0,9.0,3.13,3.9387,0.0,7.528,2.1187,5.0,3.13,1.58,2.0574
280,3.0,2.2,0.65,10,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4418,0.0703,19.11,3.19,5.2428,0.0,11.0,3.19,3.9352,0.0,6.883,2.1755,4.0,3.18,1.54,2.0601
69,2.8,2.0,0.65,10,4,2,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4639,0.0725,20.78,3.06,5.0842,0.0,6.0,3.06,3.9328,0.0,6.579,2.0243,2.0,3.06,1.63,2.0856
241,3.0,2.0,0.65,12,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4145,0.0631,20.84,3.29,4.9082,0.0,15.0,3.29,3.9279,0.0,7.455,2.3392,3.0,3.29,1.57,2.0583
206,3.0,1.8,0.65,15,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4234,0.066,20.67,3.23,4.4712,0.0,19.0,3.23,3.9252,0.0,6.91,2.0303,2.0,3.22,1.63,2.0696
432,3.2,2.2,0.65,10,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4514,0.0737,18.44,3.21,4.7348,0.0,12.0,3.2,3.9228,0.0,7.266,2.1204,5.0,3.19,1.6,2.0468
387,3.2,2.0,0.65,10,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4605,0.0636,20.26,3.74,4.0007,0.0,31.0,3.67,3.9186,0.0,8.331,2.4141,7.0,3.64,1.64,2.0275
125,2.8,2.2,0.65,10,4,2,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4557,0.0567,20.74,3.04,5.3568,0.0,3.0,3.04,3.9143,0.0,6.096,2.0904,0.0,3.04,1.56,2.0939
108,2.8,2.2,0.65,10,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4532,0.0593,18.94,3.23,4.7557,0.0,12.0,3.22,3.9127,0.0,6.686,1.9617,5.0,3.22,1.61,2.0423
