variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,worst_streak,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_streak,safe_dbl,score
1214,2.6,1.8,0.7,10,4,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3367,0.069,20.15,4.71,0.977,0.0,71.0,3.94,1.5668,0.0,6.134,1.9238,49.0,3.98,0.74,0.3944
124,2.4,1.8,0.65,10,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.374,0.1032,18.53,4.43,1.2605,0.0,54.0,3.69,1.5662,0.0,4.747,1.6707,43.0,3.68,0.56,0.4653
951,2.4,2.2,0.7,15,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3765,0.0819,17.63,3.99,1.5006,0.0,50.0,3.53,1.5661,0.0,4.672,1.6482,44.0,3.53,0.63,0.456
1761,2.6,2.2,0.65,10,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3354,0.0928,17.76,4.22,1.4599,0.0,59.0,3.69,1.5661,0.0,5.524,1.865,48.0,3.69,0.66,0.4037
1658,2.6,2.2,0.6,12,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4178,0.0996,16.46,3.89,1.5521,0.0,47.0,3.76,1.5652,0.0,4.846,1.7929,42.0,3.76,0.62,0.4879
2414,2.8,2.0,0.65,12,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3918,0.0771,19.3,4.26,1.8689,0.0,55.0,3.98,1.5651,0.0,6.185,2.2179,52.0,3.98,0.64,0.3801
956,2.4,2.2,0.7,15,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3856,0.0843,20.98,4.15,1.5862,0.0,62.0,3.66,1.5643,0.0,5.417,1.9862,51.0,3.66,0.68,0.3878
1986,2.8,1.8,0.6,12,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3231,0.1008,17.16,5,1.0069,0.0,72.0,4.01,1.5641,0.0,6.764,1.87,44.0,4.02,0.66,0.439
2703,2.8,2.2,0.65,10,3,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4071,0.0984,17.13,4.11,1.571,0.0,57.0,3.82,1.5638,0.0,6.173,1.9836,49.0,3.82,0.66,0.414
1958,2.8,1.8,0.6,10,3,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3915,0.0841,17.45,4.52,1.4908,0.0,61.0,3.99,1.5629,0.0,6.115,2.0286,48.0,3.99,0.58,0.4189
2184,2.8,1.8,0.7,10,4,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3275,0.0634,20.63,4.6,1.6482,0.0,68.0,3.79,1.5628,0.0,6.593,2.1384,57.0,3.8,0.69,0.3096
2270,2.8,2.0,0.6,10,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4181,0.08,17.97,4.4,1.5871,0.0,56.0,3.92,1.5622,0.0,7.001,2.1114,46.0,3.95,0.62,0.4465
829,2.4,2.2,0.65,15,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3965,0.0981,17.49,4.26,1.3101,0.0,55.0,3.82,1.5621,0.0,4.94,1.644,41.0,3.78,0.6,0.49
288,2.4,1.8,0.7,15,3,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3903,0.0878,19.85,4.24,1.426,0.0,58.0,3.65,1.5617,0.0,4.81,1.8146,46.0,3.64,0.68,0.4379
477,2.4,2.0,0.65,12,3,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4243,0.0812,18.83,4.16,1.4729,0.0,56.0,3.84,1.5616,0.0,5.756,1.8857,47.0,3.83,0.66,0.4381
1268,2.6,1.8,0.7,15,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3646,0.0828,19.34,4.26,1.4304,0.0,63.0,3.77,1.5613,0.0,5.686,1.9118,46.0,3.78,0.73,0.43
1211,2.6,1.8,0.7,10,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3684,0.0729,22.34,4.81,1.4239,0.0,69.0,4.18,1.5611,0.0,6.729,2.1588,52.0,4.13,0.7,0.3711
93,2.4,1.8,0.6,15,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4272,0.0798,21.47,4.73,1.4707,0.0,62.0,4.08,1.561,0.0,5.509,2.0382,51.0,4.06,0.64,0.3987
764,2.4,2.2,0.65,10,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3776,0.103,17.63,4.3,1.3611,0.0,57.0,3.68,1.561,0.0,5.272,1.6986,43.0,3.65,0.6,0.4638
1415,2.6,2.0,0.65,10,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4421,0.0688,20.03,4.08,1.5379,0.0,51.0,3.89,1.5609,0.0,5.959,2.0421,43.0,3.89,0.67,0.4831
1517,2.6,2.0,0.7,10,3,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3821,0.0707,20.88,4.59,1.5059,0.0,61.0,4.1,1.5606,0.0,6.417,2.109,47.0,4.11,0.69,0.4249
372,2.4,2.0,0.6,12,3,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4283,0.0908,19.23,4.41,1.3638,0.0,63.0,3.99,1.56,0.0,4.953,1.8544,47.0,3.95,0.67,0.4385
1738,2.6,2.2,0.65,10,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4089,0.0912,17.35,4.07,1.6208,0.0,52.0,3.81,1.56,0.0,5.544,1.9126,45.0,3.8,0.67,0.4527
2229,2.8,1.8,0.7,12,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3426,0.067,20.89,4.55,1.4363,0.0,73.0,3.81,1.56,0.0,7.461,2.1648,58.0,3.81,0.74,0.3028
376,2.4,2.0,0.6,12,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3866,0.0999,17.53,4.22,1.3935,0.0,52.0,3.61,1.5599,0.0,4.617,1.6647,40.0,3.62,0.61,0.4959
2376,2.8,2.0,0.65,10,3,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3843,0.0841,17.89,4.47,1.3746,0.0,66.0,4.08,1.5595,0.0,5.617,2.0018,53.0,4.08,0.64,0.365
2748,2.8,2.2,0.65,12,3,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4102,0.0928,16.89,4.15,1.6591,0.0,50.0,3.79,1.5591,0.0,6.77,1.9562,45.0,3.82,0.66,0.4526
353,2.4,2.0,0.6,10,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4496,0.0708,21.68,4.26,1.5286,0.0,51.0,3.92,1.559,0.0,6.222,1.9656,44.0,3.9,0.73,0.4744
2134,2.8,1.8,0.65,15,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4334,0.0747,19.53,4.44,1.45,0.0,63.0,4.01,1.559,0.0,6.029,2.0616,51.0,4.05,0.61,0.3995
428,2.4,2.0,0.6,15,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.406,0.0872,20.71,4.51,1.6389,0.0,56.0,3.92,1.5585,0.0,5.692,2.033,49.0,3.94,0.68,0.4111
1112,2.6,1.8,0.65,10,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4117,0.0741,21.46,4.49,1.047,0.0,72.0,4.15,1.5585,0.0,6.385,2.0421,51.0,4.16,0.71,0.3928
763,2.4,2.2,0.65,10,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3602,0.1013,17.02,4.45,1.2365,0.0,59.0,3.74,1.5581,0.0,4.64,1.6254,42.0,3.74,0.62,0.4671
2452,2.8,2.0,0.65,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3468,0.1054,18.17,4.98,1.2864,0.0,65.0,4.12,1.5581,0.0,6.842,2.02,48.0,4.1,0.66,0.4031
196,2.4,1.8,0.65,15,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3685,0.1039,18.76,4.46,1.1824,0.0,60.0,3.71,1.558,0.0,4.44,1.6866,44.0,3.72,0.59,0.4496
2809,2.8,2.2,0.7,10,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3342,0.0851,19.92,5.47,1.128,0.0,76.0,4.23,1.558,0.0,5.614,1.9552,52.0,4.22,0.68,0.3593
2329,2.8,2.0,0.6,12,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3465,0.087,17.22,4.95,0.9831,0.0,71.0,3.94,1.5579,0.0,5.526,1.8935,47.0,3.98,0.62,0.4129
2785,2.8,2.2,0.65,15,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.396,0.0972,16.86,4.08,1.4966,0.0,57.0,3.83,1.5576,0.0,5.414,1.9044,49.0,3.81,0.7,0.4076
2903,2.8,2.2,0.7,15,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3425,0.0806,20.32,4.86,1.4606,0.0,75.0,3.94,1.5575,0.0,6.515,2.2157,60.0,3.93,0.69,0.2815
1522,2.6,2.0,0.7,10,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3964,0.0764,20.09,4.38,1.136,0.0,61.0,4,1.5572,0.0,4.956,1.7926,39.0,3.99,0.75,0.5075
153,2.4,1.8,0.65,12,3,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4375,0.0937,18.85,4.09,1.4446,0.0,48.0,3.8,1.5568,0.0,5.073,1.8405,39.0,3.78,0.66,0.5196
2355,2.8,2.0,0.6,15,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3235,0.0983,16.89,4.87,1.2272,0.0,70.0,3.87,1.5568,0.0,6.267,1.935,48.0,3.83,0.63,0.3954
1410,2.6,2.0,0.65,10,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3173,0.1014,17.02,4.67,1.2408,0.0,65.0,3.81,1.5566,0.0,5.666,1.8349,50.0,3.78,0.65,0.3735
1989,2.8,1.8,0.6,12,3,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4088,0.0899,19.33,4.46,1.369,0.0,62.0,4.03,1.5562,0.0,5.943,2.0133,48.0,4.05,0.67,0.4207
1849,2.6,2.2,0.7,10,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.37,0.0932,19.35,4.97,1.2223,0.0,66.0,4.01,1.5554,0.0,5.146,1.8299,44.0,4.05,0.7,0.4487
1227,2.6,1.8,0.7,12,3,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3522,0.0847,19.87,4.59,1.1852,0.0,72.0,3.8,1.5552,0.0,5.292,1.8649,49.0,3.86,0.73,0.3933
1904,2.6,2.2,0.7,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3858,0.0727,20.95,4.72,1.0679,0.0,59.0,4.11,1.5552,0.0,7.007,1.8616,35.0,4.16,0.74,0.5433
945,2.4,2.2,0.7,15,3,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4162,0.0777,20.31,3.88,1.4639,0.0,49.0,3.56,1.5546,0.0,4.592,1.7793,43.0,3.57,0.7,0.4722
1040,2.6,1.8,0.6,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.415,0.0714,21.14,4.56,1.5408,0.0,64.0,4.06,1.5545,0.0,6.023,2.0957,50.0,4.06,0.67,0.4017
2776,2.8,2.2,0.65,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3616,0.1036,16.85,4.74,1.2941,0.0,70.0,4.01,1.5543,0.0,6.043,1.9021,51.0,3.97,0.63,0.3756
2783,2.8,2.2,0.65,15,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4139,0.0798,17.7,4.24,1.7842,0.0,54.0,3.89,1.5539,0.0,5.652,2.1957,52.0,3.89,0.62,0.3811
2339,2.8,2.0,0.6,12,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.2962,0.085,18.67,5.54,1.121,0.0,77.0,4.02,1.5537,0.0,7.1,2.1597,56.0,4.01,0.62,0.3057
311,2.4,1.8,0.7,15,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.36,0.0841,21.81,4.5,1.2635,0.0,67.0,3.87,1.5536,0.0,5.46,1.8673,48.0,3.86,0.73,0.4048
2228,2.8,1.8,0.7,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3498,0.0698,21.71,4.81,0.9923,0.0,70.0,4.24,1.5535,0.0,7.347,2.103,54.0,4.24,0.73,0.3417
2844,2.8,2.2,0.7,12,3,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3894,0.0827,19.49,4.25,1.1447,0.0,52.0,3.95,1.5528,0.0,5.569,1.8749,32.0,3.95,0.69,0.5732
420,2.4,2.0,0.6,15,4,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3718,0.0821,19.73,4.67,1.2022,0.0,70.0,3.86,1.5526,0.0,5.178,1.8341,49.0,3.87,0.62,0.3978
1347,2.6,2.0,0.6,12,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3515,0.1044,17.54,4.5,1.4804,0.0,64.0,3.79,1.5524,0.0,6.591,2.0285,56.0,3.81,0.64,0.3216
12,2.4,1.8,0.6,10,3,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4292,0.0859,19.38,4.31,1.2418,0.0,57.0,3.9,1.5489,0.0,5.017,1.7672,41.0,3.88,0.7,0.4932
1339,2.6,2.0,0.6,12,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3602,0.1055,17.47,4.6,1.3112,0.0,63.0,3.75,1.5477,0.0,5.776,1.8954,50.0,3.75,0.65,0.3819
848,2.4,2.2,0.65,15,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4128,0.0872,20.38,4.12,1.3972,0.0,53.0,3.92,1.5475,0.0,5.168,1.8348,38.0,3.95,0.71,0.5176
726,2.4,2.2,0.6,15,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3928,0.0976,17,4.14,1.4213,0.0,54.0,3.69,1.5471,0.0,4.426,1.681,46.0,3.65,0.62,0.4314
1050,2.6,1.8,0.6,15,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3598,0.0863,17.59,4.44,1.4131,0.0,62.0,3.89,1.5471,0.0,5.874,1.9468,48.0,3.85,0.62,0.4015
2850,2.8,2.2,0.7,12,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3441,0.0813,17.4,4.26,1.4825,0.0,60.0,3.73,1.547,0.0,5.899,1.9382,52.0,3.72,0.71,0.3567
1631,2.6,2.2,0.6,10,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4081,0.0801,16.58,3.85,1.623,0.0,37.0,3.71,1.5469,0.0,5.557,1.8644,32.0,3.7,0.6,0.5759
932,2.4,2.2,0.7,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4032,0.0779,21.33,4.36,1.42,0.0,60.0,3.94,1.5467,0.0,5.727,1.9216,47.0,3.95,0.71,0.4243
99,2.4,1.8,0.6,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4699,0.0704,22.38,4.37,1.5682,0.0,57.0,3.98,1.5465,0.0,5.783,2.0478,48.0,3.97,0.64,0.4342
1695,2.6,2.2,0.6,15,3,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.382,0.0956,17.73,4.59,1.2845,0.0,59.0,4.05,1.5465,0.0,6.05,1.8833,47.0,4,0.66,0.4178
2361,2.8,2.0,0.6,15,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3999,0.0653,21.05,4.84,1.6548,0.0,67.0,4.14,1.5464,0.0,7.691,2.3005,57.0,4.15,0.6,0.3232
995,2.6,1.8,0.6,10,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3925,0.0836,20.96,4.77,1.4158,0.0,61.0,4.08,1.5456,0.0,6.438,2.0813,49.0,4.1,0.66,0.4006
1824,2.6,2.2,0.65,15,4,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3455,0.0763,18.01,4.31,1.3813,0.0,60.0,3.76,1.5451,0.0,5.191,1.9382,47.0,3.76,0.7,0.4062
1800,2.6,2.2,0.65,15,3,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3874,0.1064,17.27,4.39,1.4411,0.0,53.0,3.86,1.545,0.0,4.955,1.8833,43.0,3.84,0.69,0.4587
871,2.4,2.2,0.7,10,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3591,0.0893,18.22,4.48,1.2491,0.0,60.0,3.8,1.5446,0.0,4.87,1.6064,41.0,3.78,0.64,0.47
1869,2.6,2.2,0.7,10,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3713,0.0758,20.07,4.25,1.5155,0.0,59.0,3.65,1.5438,0.0,6.796,2.0172,53.0,3.66,0.73,0.3533
444,2.4,2.0,0.65,10,3,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4361,0.0848,19,4.16,1.348,0.0,53.0,3.83,1.5437,0.0,4.819,1.7546,44.0,3.86,0.64,0.4627
2005,2.8,1.8,0.6,12,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3668,0.086,18,4.68,1.201,0.0,73.0,3.89,1.5437,0.0,5.377,1.9315,55.0,3.94,0.64,0.3319
443,2.4,2.0,0.65,10,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4584,0.0784,19.82,4.03,1.7094,0.0,47.0,3.8,1.5432,0.0,5.139,2.0102,44.0,3.79,0.62,0.4691
588,2.4,2.0,0.7,12,3,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3665,0.081,20.15,4.33,1.3276,0.0,59.0,3.72,1.5429,0.0,5.063,1.8322,49.0,3.74,0.66,0.3914
544,2.4,2.0,0.7,10,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3663,0.0792,20.52,4.97,0.9098,0.0,67.0,4.1,1.5426,0.0,5.224,1.6913,42.0,4.14,0.69,0.4612
937,2.4,2.2,0.7,15,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3537,0.0875,20.18,4.89,0.9691,0.0,65.0,3.9,1.5423,0.0,4.708,1.6699,42.0,3.88,0.69,0.4573
2311,2.8,2.0,0.6,12,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3316,0.0886,16.91,4.58,1.2461,0.0,65.0,3.79,1.5423,0.0,5.801,1.9776,51.0,3.75,0.66,0.3606
390,2.4,2.0,0.6,12,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4336,0.08,21.71,4.7,1.3701,0.0,63.0,4.1,1.5422,0.0,6.133,2.0221,51.0,4.06,0.61,0.3912
1190,2.6,1.8,0.7,10,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4254,0.0757,20.47,4.03,1.4378,0.0,52.0,3.77,1.5416,0.0,5.357,1.8918,43.0,3.77,0.7,0.4684
1202,2.6,1.8,0.7,10,3,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3929,0.0766,20.82,4.51,1.252,0.0,62.0,4.06,1.5416,0.0,6.649,1.9965,46.0,4.06,0.73,0.4287
2163,2.8,1.8,0.7,10,3,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3225,0.0694,19.89,4.69,1.2169,0.0,67.0,3.86,1.5413,0.0,6.339,2.0522,50.0,3.87,0.67,0.3674
2300,2.8,2.0,0.6,10,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3673,0.081,19.59,4.83,1.3804,0.0,69.0,4.1,1.5408,0.0,7.132,2.1226,52.0,4.12,0.6,0.3606
980,2.6,1.8,0.6,10,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3607,0.0861,17.01,4.25,1.4862,0.0,58.0,3.67,1.5405,0.0,5.531,1.9212,52.0,3.67,0.55,0.3585
2622,2.8,2.2,0.6,10,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3857,0.0821,20.98,4.98,1.6914,0.0,72.0,4.15,1.54,0.0,8.407,2.2975,57.0,4.16,0.63,0.3157
2845,2.8,2.2,0.7,12,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3414,0.0875,19.92,5.42,1.124,0.0,72.0,4.13,1.54,0.0,5.673,1.9056,47.0,4.14,0.66,0.4024
2646,2.8,2.2,0.6,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4037,0.0729,21.56,4.76,1.5857,0.0,67.0,4.08,1.5386,0.0,7.871,2.2637,55.0,4.07,0.64,0.3404
2599,2.8,2.2,0.6,10,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3342,0.0927,15.78,4.53,1.1998,0.0,64.0,3.73,1.5376,0.0,6.791,1.8445,49.0,3.78,0.6,0.3791
2617,2.8,2.2,0.6,10,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3303,0.1021,16.03,4.51,1.2931,0.0,63.0,3.75,1.5372,0.0,6.286,1.9345,46.0,3.76,0.62,0.4077
269,2.4,1.8,0.7,12,3,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3796,0.0939,19.29,4.14,1.4466,0.0,56.0,3.7,1.537,0.0,5.007,1.7727,46.0,3.7,0.7,0.4224
987,2.6,1.8,0.6,10,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3494,0.1057,17.45,4.66,1.2243,0.0,68.0,3.86,1.5368,0.0,5.426,1.8741,52.0,3.84,0.6,0.3532
1912,2.6,2.2,0.7,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3207,0.0855,18.95,5,1.0395,0.0,76.0,3.91,1.5368,0.0,5.342,1.8238,50.0,3.93,0.67,0.3646
2338,2.8,2.0,0.6,12,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3408,0.0905,17.24,4.95,0.9512,0.0,73.0,3.96,1.5364,0.0,5.623,1.9403,51.0,3.99,0.61,0.3604
713,2.4,2.2,0.6,12,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4168,0.0785,21.49,4.42,1.2928,0.0,55.0,3.98,1.536,0.0,5.757,1.8673,43.0,3.99,0.64,0.463
396,2.4,2.0,0.6,15,3,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4227,0.0923,19.26,4.46,1.123,0.0,59.0,3.96,1.5353,0.0,4.771,1.7539,44.0,3.95,0.66,0.4545
2068,2.8,1.8,0.65,10,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3137,0.0848,18.09,4.8,1.0891,0.0,63.0,3.83,1.5351,0.0,5.432,1.8387,47.0,3.81,0.64,0.3917
1674,2.6,2.2,0.6,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4164,0.0778,21.9,4.74,1.5713,0.0,65.0,4.12,1.5343,0.0,6.375,2.1693,53.0,4.12,0.62,0.3621
1092,2.6,1.8,0.65,10,3,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3852,0.0789,18.49,4.35,1.438,0.0,61.0,4.01,1.5341,0.0,6.474,1.997,53.0,4.02,0.62,0.3526
2051,2.8,1.8,0.6,15,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3187,0.0965,18.88,5.43,1.0635,0.0,78.0,3.94,1.5341,0.0,6.261,2.0555,55.0,3.93,0.58,0.3127
992,2.6,1.8,0.6,10,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4536,0.0651,22.22,4.67,1.3277,0.0,64.0,4.14,1.5339,0.0,6.092,2.0674,49.0,4.12,0.62,0.413
2102,2.8,1.8,0.65,12,3,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4149,0.0753,19.72,4.38,1.7026,0.0,60.0,4.02,1.5337,0.0,7.321,2.2533,51.0,4.01,0.65,0.3813
2022,2.8,1.8,0.6,15,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3288,0.0929,17.43,4.81,1.3285,0.0,66.0,3.85,1.5334,0.0,6.602,2.1044,51.0,3.86,0.62,0.3553
686,2.4,2.2,0.6,12,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4337,0.0881,17.02,3.74,1.5041,0.0,40.0,3.54,1.5331,0.0,4.642,1.6236,34.0,3.55,0.56,0.5567
2261,2.8,1.8,0.7,15,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4251,0.0678,20.81,4.18,1.7222,0.0,52.0,3.88,1.533,0.0,5.258,2.0411,48.0,3.88,0.66,0.414
1337,2.6,2.0,0.6,12,3,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3871,0.0903,17.43,4.46,1.1828,0.0,62.0,3.96,1.5319,0.0,6.353,1.8402,45.0,4,0.68,0.4321
2894,2.8,2.2,0.7,15,3,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3935,0.0792,19.43,4.48,1.4141,0.0,66.0,4.05,1.5315,0.0,5.91,2.1295,50.0,4.04,0.66,0.3838
1338,2.6,2.0,0.6,12,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3411,0.0957,17.29,4.45,1.3155,0.0,63.0,3.79,1.5306,0.0,5.774,1.8683,53.0,3.79,0.61,0.3376
2120,2.8,1.8,0.65,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3861,0.0733,20.67,4.59,1.2189,0.0,72.0,4.15,1.53,0.0,7.226,2.2341,57.0,4.19,0.63,0.3108
807,2.4,2.2,0.65,12,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3741,0.0975,16.58,4,1.2166,0.0,47.0,3.64,1.529,0.0,4.884,1.6022,34.0,3.63,0.59,0.5367
1771,2.6,2.2,0.65,12,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3451,0.106,16.67,4.44,1.2383,0.0,61.0,3.75,1.5275,0.0,5.532,1.7408,44.0,3.73,0.62,0.4273
835,2.4,2.2,0.65,15,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3664,0.0963,16.96,4.32,1.3992,0.0,56.0,3.59,1.5273,0.0,4.311,1.6888,47.0,3.58,0.6,0.4036
2735,2.8,2.2,0.65,10,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3082,0.0826,18.43,4.72,1.4267,0.0,73.0,3.82,1.5272,0.0,6.68,2.2089,60.0,3.8,0.64,0.2561
1923,2.6,2.2,0.7,15,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.365,0.0836,17.7,4.1,1.5138,0.0,61.0,3.61,1.5261,0.0,5.427,1.9142,53.0,3.61,0.66,0.3426
