variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,O15R_wr_mean,O15R_wr_std,O15R_n_mean,O15R_worst_streak,O15R_best_streak,O15R_nm_mult_mean,O15R_nm_mult_min,O15R_nm_ruin,O15R_nm_streak,O15R_safe_mult_mean,O15R_safe_mult_min,O15R_safe_ruin,O15R_safe_streak,O15R_safe_dbl,O15R_score,U35R_wr_mean,U35R_wr_std,U35R_n_mean,U35R_worst_streak,U35R_best_streak,U35R_nm_mult_mean,U35R_nm_mult_min,U35R_nm_ruin,U35R_nm_streak,U35R_safe_mult_mean,U35R_safe_mult_min,U35R_safe_ruin,U35R_safe_streak,U35R_safe_dbl,U35R_score,O25R_wr_mean,O25R_wr_std,O25R_n_mean,O25R_worst_streak,O25R_best_streak,O25R_nm_mult_mean,O25R_nm_mult_min,O25R_nm_ruin,O25R_nm_streak,O25R_safe_mult_mean,O25R_safe_mult_min,O25R_safe_ruin,O25R_safe_streak,O25R_safe_dbl,O25R_score,O15SR_wr_mean,O15SR_wr_std,O15SR_n_mean,O15SR_worst_streak,O15SR_best_streak,O15SR_nm_mult_mean,O15SR_nm_mult_min,O15SR_nm_ruin,O15SR_nm_streak,O15SR_safe_mult_mean,O15SR_safe_mult_min,O15SR_safe_ruin,O15SR_safe_streak,O15SR_safe_dbl,O15SR_score,U35SR_wr_mean,U35SR_wr_std,U35SR_n_mean,U35SR_worst_streak,U35SR_best_streak,U35SR_nm_mult_mean,U35SR_nm_mult_min,U35SR_nm_ruin,U35SR_nm_streak,U35SR_safe_mult_mean,U35SR_safe_mult_min,U35SR_safe_ruin,U35SR_safe_streak,U35SR_safe_dbl,U35SR_score,O25SR_wr_mean,O25SR_wr_std,O25SR_n_mean,O25SR_worst_streak,O25SR_best_streak,O25SR_nm_mult_mean,O25SR_nm_mult_min,O25SR_nm_ruin,O25SR_nm_streak,O25SR_safe_mult_mean,O25SR_safe_mult_min,O25SR_safe_ruin,O25SR_safe_streak,O25SR_safe_dbl,O25SR_score,total_safe_mult,total_n
478,1.8,1.4,0.55,18,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.653,0.0657,23.1,2,5.92,2.4729,0.0,0.0,2,2.4696,0.0,0.0,2,0.94,1.4307,0.7149,0.2226,4.72,1.06,2.8,1.2443,0.0,2.0,1.06,1.2443,0.0,2.0,1.06,0,0.8166,1.0,0.0,4.3,0,4.3,1.2892,1.073,0.0,0,1.2892,1.073,0.0,0,0,0.9446,0.5622,0.0549,26.98,3.78,5.14,1.3675,0.0,46.0,3.48,1.5861,0.0,32.0,3.42,0.6,0.6417,0.3823,0.3236,3.02,1.7,1.04,0.896,0.0,6.0,1.68,0.896,0.0,6.0,1.68,0,0.5027,0.3902,0.1658,6.14,2.3,1.44,1.0168,0.0,10.0,2.26,1.0168,0.0,10.0,2.26,0,0.5255,8.502,66
147,1.8,1.4,None,18,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.602,0.0939,21.08,2.46,5.16,1.7574,0.0,8.0,2.46,1.8468,0.0,8.0,2.46,0.62,1.024,0.7127,0.2358,4.48,1.18,2.6,1.2044,0.0,2.0,1.18,1.2044,0.0,2.0,1.18,0,0.796,1.0,0.0,3.8,0,3.8,1.2891,1.073,0.0,0,1.2891,1.073,0.0,0,0,0.9446,0.5433,0.095,23.78,3.6,4.08,1.5936,0.0,28.0,3.22,1.6779,0.0,24.0,3.2,0.64,0.7619,0.3961,0.2671,3.38,1.76,1.18,0.9449,0.0,4.0,1.74,0.9449,0.0,4.0,1.74,0,0.5513,0.385,0.2472,3.58,1.92,1.18,1.0009,0.0,6.0,1.92,1.0009,0.0,6.0,1.92,0,0.5559,7.964,57
364,1.8,1.4,0.55,12,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6505,0.0778,21.36,1.88,5.72,2.1591,0.0,6.0,1.88,2.2388,0.0,6.0,1.88,0.88,1.2545,0.7542,0.2236,4.4,1,2.88,1.2588,0.965,0.0,1,1.2588,0.965,0.0,1,0,0.8557,1.0,0.0,3.96,0,3.96,1.2891,1.073,0.0,0,1.2891,1.073,0.0,0,0,0.9446,0.5081,0.0814,24.44,4.2,3.94,1.0593,0.0,40.0,3.6,1.1824,0.0,38.0,3.62,0.44,0.3636,0.4045,0.3054,3.46,1.96,1.14,0.8092,0.0,16.0,1.84,0.8092,0.0,16.0,1.84,0,0.3659,0.287,0.1512,6.2,3.22,1.26,0.6525,0.0,32.0,3.02,0.6525,0.0,32.0,3.02,0,0.0923,7.4308,61
7985,2.2,1.4,0.5,12,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.613,0.0764,23.52,2.52,5.34,2.9372,0.0,6.0,2.52,2.8013,0.0,2.0,2.52,0.98,1.5645,0.776,0.1469,5.62,0.96,3.14,1.414,0.976,0.0,0.96,1.414,0.976,0.0,0.96,0,0.9398,1.0,0.0,3.6,0,3.6,1.2887,1.073,0.0,0,1.2887,1.073,0.0,0,0,0.9444,0.4727,0.0728,26.82,4.84,4.3,1.2352,0.0,60.0,3.88,1.8789,0.0,42.0,3.92,0.92,0.6613,0.3683,0.3505,2.64,1.52,0.88,0.9764,0.0,12.0,1.5,0.9764,0.0,12.0,1.5,0,0.4787,0.3611,0.202,4.56,2.12,1.24,1.1181,0.0,8.0,2.12,1.1221,0.0,8.0,2.12,0.02,0.5894,9.4814,63
310,1.8,1.4,0.5,18,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6172,0.0705,21.5,2.2,4.54,2.0125,0.0,6.0,2.16,2.1062,0.0,6.0,2.16,0.78,1.1783,0.7923,0.1903,4.64,0.82,3.06,1.2951,1.054,0.0,0.82,1.2951,1.054,0.0,0.82,0,0.8852,0.992,0.0396,3.92,0.04,3.86,1.2887,1.073,0.0,0.04,1.2887,1.073,0.0,0.04,0,0.9419,0.5408,0.0814,23.76,3.64,4.26,1.2457,0.0,42.0,3.34,1.462,0.0,30.0,3.36,0.62,0.5932,0.4271,0.2823,3.94,2,1.38,0.8923,0.0,12.0,1.98,0.8923,0.0,12.0,1.98,0,0.4543,0.3864,0.1922,6.14,2.48,1.56,1.0087,0.0,16.0,2.42,1.013,0.0,16.0,2.42,0.02,0.4624,8.0573,60
262,1.8,1.4,0.5,15,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6593,0.0685,23.72,2.08,6.52,2.4001,0.0,4.0,2.08,2.455,0.0,2.0,2.08,0.96,1.4053,0.6982,0.192,4.92,1.28,2.88,1.2564,0.0,2.0,1.28,1.2564,0.0,2.0,1.28,0,0.8177,1.0,0.0,4.32,0,4.32,1.2883,1.073,0.0,0,1.2883,1.073,0.0,0,0,0.9442,0.5647,0.0673,27.52,4.02,5.34,1.1285,0.0,48.0,3.56,1.418,0.0,36.0,3.58,0.62,0.5184,0.4617,0.2856,3.62,1.62,1.28,0.9887,0.0,6.0,1.6,0.9887,0.0,6.0,1.6,0,0.5729,0.3853,0.16,6.9,2.6,1.58,1.0091,0.0,20.0,2.52,1.0091,0.0,20.0,2.52,0,0.4201,8.4155,67
264,1.8,1.4,0.5,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5866,0.0987,21.14,2.32,4.86,1.7932,0.0,6.0,2.32,1.8924,0.0,6.0,2.32,0.66,1.0622,0.7786,0.1757,4.38,0.86,2.94,1.2759,1.043,0.0,0.86,1.2759,1.043,0.0,0.86,0,0.8715,0.9927,0.0364,3.94,0.04,3.9,1.2881,1.073,0.0,0.04,1.2881,1.073,0.0,0.04,0,0.9419,0.5227,0.0857,24.86,4.08,4.06,1.1451,0.0,46.0,3.5,1.411,0.0,38.0,3.52,0.58,0.4823,0.458,0.3014,3.94,1.76,1.44,0.979,0.0,10.0,1.74,0.979,0.0,10.0,1.74,0,0.5269,0.327,0.1741,5.96,2.64,1.2,0.891,0.0,16.0,2.54,0.891,0.0,16.0,2.54,0,0.3836,7.7374,60
208,1.8,1.4,0.5,12,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6492,0.069,23.98,1.96,6.06,2.4306,0.0,4.0,1.94,2.5067,0.0,2.0,1.94,0.98,1.4281,0.7819,0.1747,4.96,0.9,3.02,1.2998,0.863,0.0,0.9,1.2998,0.863,0.0,0.9,0,0.8845,1.0,0.0,4.32,0,4.32,1.2872,1.073,0.0,0,1.2872,1.073,0.0,0,0,0.9436,0.5329,0.0747,27.42,4.04,4.88,0.9699,0.0,56.0,3.54,1.2402,0.0,42.0,3.58,0.5,0.36,0.4253,0.3181,3.46,1.74,1.24,0.9786,0.0,2.0,1.74,0.9786,0.0,2.0,1.74,0,0.5969,0.3913,0.1982,6.72,2.4,1.62,1.1028,0.0,14.0,2.26,1.107,0.0,14.0,2.26,0.02,0.5309,8.4195,67
422,1.8,1.4,0.55,15,4,1,7,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.61,0.0832,21.3,2.48,5.4,1.942,0.0,6.0,2.48,2.0266,0.0,6.0,2.48,0.72,1.1363,0.8518,0.1468,5.56,0.66,4.2,1.3717,1.038,0.0,0.66,1.3717,1.038,0.0,0.66,0,0.9414,1.0,0.0,4.08,0,4.08,1.2869,1.073,0.0,0,1.2869,1.073,0.0,0,0,0.9434,0.5153,0.1104,20.62,3.76,3.72,1.0061,0.0,42.0,3.5,1.1132,0.0,40.0,3.48,0.4,0.3112,0.429,0.2699,3.48,1.76,1.24,0.9158,0.0,6.0,1.76,0.9158,0.0,6.0,1.76,0,0.5266,0.3846,0.161,5.9,2.26,1.28,0.96,0.0,12.0,2.22,0.96,0.0,12.0,2.22,0,0.4754,7.6742,58
399,1.8,1.4,0.55,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.6257,0.0767,18.1,2.08,5.44,1.8545,0.0,6.0,2.02,1.9666,0.0,6.0,2.02,0.58,1.111,0.8177,0.2008,4.04,0.66,2.92,1.254,0.973,0.0,0.66,1.254,0.973,0.0,0.66,0,0.8723,1.0,0.0,4.06,0,4.06,1.2868,1.073,0.0,0,1.2868,1.073,0.0,0,0,0.9434,0.4994,0.1021,18.54,3.66,3.5,1.0271,0.0,36.0,3.36,1.1457,0.0,36.0,3.36,0.36,0.3627,0.4913,0.377,2.54,1.1,1.06,1.0287,0.533,0.0,1.1,1.0287,0.533,0.0,1.1,0,0.6617,0.2988,0.1837,4.96,2.32,1.08,0.859,0.0,16.0,2.28,0.859,0.0,16.0,2.28,0,0.3591,7.5408,50
427,1.8,1.4,0.55,15,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6278,0.0596,22.04,1.86,4.84,2.3286,1.699,0.0,1.86,2.402,1.782,0.0,1.86,0.92,1.3893,0.7605,0.189,4.92,1.04,2.92,1.2668,0.0,2.0,1.04,1.2668,0.0,2.0,1.04,0,0.8415,1.0,0.0,3.9,0,3.9,1.2866,1.073,0.0,0,1.2866,1.073,0.0,0,0,0.9433,0.5105,0.0832,24.76,4.22,4.14,0.8789,0.0,54.0,3.66,1.012,0.0,48.0,3.66,0.38,0.1792,0.4479,0.2637,3.66,1.72,1.38,0.968,0.0,0.0,1.72,0.968,0.0,0.0,1.72,0,0.6184,0.3294,0.1787,5.58,2.56,1.28,0.82,0.0,18.0,2.48,0.82,0.0,18.0,2.48,0,0.3288,7.7554,61
8029,2.2,1.4,0.5,15,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5762,0.08,20.72,2.56,4,2.3812,0.0,14.0,2.5,2.3524,0.0,12.0,2.5,0.86,1.2291,0.5266,0.2573,3.56,1.34,1.52,1.1772,0.0,2.0,1.34,1.1772,0.0,2.0,1.34,0,0.7266,1.0,0.0,3.7,0,3.7,1.2856,1.073,0.0,0,1.2856,1.073,0.0,0,0,0.9428,0.4428,0.088,22.1,4.96,3.3,1.2154,0.0,64.0,3.94,1.3276,0.0,58.0,3.94,0.58,0.2166,0.3407,0.343,2.34,1.4,0.78,0.9908,0.0,4.0,1.4,0.9908,0.0,4.0,1.4,0,0.5576,0.228,0.193,3.92,2.32,0.82,0.9117,0.0,14.0,2.28,0.9251,0.0,14.0,2.28,0.06,0.391,8.0587,53
8152,2.2,1.4,0.55,12,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5148,0.0758,19.68,2.58,3.42,2.367,0.0,6.0,2.56,2.4388,0.0,4.0,2.56,0.92,1.3338,0.5811,0.264,4.02,1.32,1.84,1.2472,0.668,0.0,1.32,1.2472,0.668,0.0,1.32,0,0.7979,1.0,0.0,3.4,0,3.4,1.2856,1.073,0.0,0,1.2856,1.073,0.0,0,0,0.9428,0.3922,0.0809,20.3,4.92,2.74,0.6377,0.0,64.0,3.92,0.8679,0.0,58.0,3.94,0.4,-0.0284,0.3064,0.3425,2.52,1.62,0.62,0.8903,0.0,6.0,1.62,0.8903,0.0,6.0,1.62,0,0.4771,0.2932,0.1847,4.3,2.36,0.94,0.911,0.0,14.0,2.36,0.9152,0.0,14.0,2.36,0.02,0.4056,7.645,52
254,1.8,1.4,0.5,15,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6402,0.0748,22.42,2.52,5.04,2.042,0.0,8.0,2.5,2.1498,0.0,8.0,2.5,0.78,1.187,0.8036,0.178,5.4,0.8,3.64,1.3424,1.032,0.0,0.8,1.3424,1.032,0.0,0.8,0,0.9123,1.0,0.0,4.28,0,4.28,1.2854,1.073,0.0,0,1.2854,1.073,0.0,0,0,0.9427,0.5321,0.0874,23.4,3.7,4.22,1.2554,0.0,36.0,3.46,1.5227,0.0,28.0,3.46,0.62,0.641,0.3973,0.3337,3.24,1.8,1.1,0.8942,0.0,10.0,1.76,0.8942,0.0,10.0,1.76,0,0.4663,0.3478,0.168,5.9,2.62,1.5,0.9031,0.0,18.0,2.56,0.9031,0.0,18.0,2.56,0,0.3759,8.0976,62
4366,2.0,1.4,0.55,18,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.578,0.0671,21.96,2.46,4.34,2.3144,0.0,10.0,2.46,2.2668,0.0,10.0,2.46,0.84,1.2068,0.5904,0.2332,4.36,1.46,1.96,1.1455,0.0,6.0,1.46,1.1455,0.0,6.0,1.46,0,0.6899,1.0,0.0,4.2,0,4.2,1.2851,1.073,0.0,0,1.2851,1.073,0.0,0,0,0.9425,0.5048,0.0612,26.82,4.36,4.32,1.3139,0.0,54.0,3.74,1.8559,0.0,30.0,3.76,0.88,0.7794,0.3187,0.3088,2.4,1.5,0.8,0.9487,0.0,2.0,1.5,0.9487,0.0,2.0,1.5,0,0.55,0.3465,0.1869,4.88,2.2,1.14,0.953,0.0,10.0,2.16,0.953,0.0,10.0,2.16,0,0.4804,8.455,61
4196,2.0,1.4,0.5,18,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5554,0.0903,20.38,2.92,3.62,1.8637,0.0,22.0,2.84,1.8624,0.0,20.0,2.84,0.68,0.8978,0.7052,0.2017,4.54,1.04,2.5,1.2687,0.679,0.0,1.04,1.2687,0.679,0.0,1.04,0,0.8459,1.0,0.0,4.2,0,4.2,1.2851,1.073,0.0,0,1.2851,1.073,0.0,0,0,0.9425,0.51,0.0956,22.38,3.76,3.56,1.9818,0.0,38.0,3.38,2.0646,0.0,28.0,3.4,0.78,0.9053,0.3805,0.3021,3.14,1.74,1,0.9657,0.0,6.0,1.72,0.9657,0.0,6.0,1.72,0,0.537,0.2869,0.2175,4.94,2.66,1.02,0.9106,0.0,20.0,2.54,0.9106,0.0,20.0,2.54,0,0.3414,8.3571,57
8252,2.2,1.4,0.55,18,4,1,7,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.4585,0.0917,19.74,3.92,3.08,1.3821,0.0,42.0,3.42,1.6763,0.0,28.0,3.36,0.7,0.6957,0.67,0.2029,4.38,1.18,2.44,1.3607,0.864,0.0,1.18,1.3607,0.864,0.0,1.18,0,0.8814,1.0,0.0,3.32,0,3.32,1.2847,1.073,0.0,0,1.2847,1.073,0.0,0,0,0.9424,0.3645,0.1098,18.98,5.56,2.46,0.7341,0.0,70.0,3.92,0.8207,0.0,62.0,3.94,0.34,-0.1003,0.384,0.3657,2.46,1.36,0.82,0.9826,0.0,2.0,1.36,0.9826,0.0,2.0,1.36,0,0.5865,0.272,0.2063,4.26,2.4,0.9,0.8499,0.0,14.0,2.28,0.8499,0.0,14.0,2.28,0,0.3666,6.9749,50
255,1.8,1.4,0.5,15,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.6082,0.0718,20.9,2.4,5.3,1.8386,0.0,8.0,2.36,1.9599,0.0,8.0,2.36,0.72,1.0824,0.7395,0.199,3.96,0.96,2.46,1.2083,0.894,0.0,0.96,1.2083,0.894,0.0,0.96,0,0.826,1.0,0.0,3.88,0,3.88,1.2841,1.073,0.0,0,1.2841,1.073,0.0,0,0,0.9421,0.5201,0.0846,23.78,3.64,4.02,1.4051,0.0,36.0,3.38,1.4872,0.0,32.0,3.42,0.58,0.5796,0.4579,0.3017,3.6,1.68,1.36,0.9803,0.0,6.0,1.64,0.9803,0.0,6.0,1.64,0,0.5675,0.3571,0.1682,5.94,2.56,1.44,0.9302,0.0,16.0,2.52,0.9302,0.0,16.0,2.52,0,0.4122,7.85,57
12037,2.4,1.4,0.55,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5029,0.0707,20.42,3.56,3.38,1.8039,0.0,40.0,3.32,1.7233,0.0,36.0,3.32,0.62,0.6525,0.6237,0.2889,3.86,1.2,1.98,1.2666,0.0,2.0,1.2,1.2706,0.0,2.0,1.2,0.02,0.8024,1.0,0.0,3.3,0,3.3,1.2838,1.073,0.0,0,1.2838,1.073,0.0,0,0,0.9419,0.4246,0.066,22.6,5.2,3.02,0.6662,0.0,78.0,4.1,1.8348,0.0,36.0,4.16,0.86,0.6848,0.2287,0.2963,2.22,1.5,0.54,0.9258,0.0,2.0,1.5,0.9258,0.0,2.0,1.5,0,0.5115,0.1967,0.1781,4.3,2.76,0.7,0.7509,0.0,22.0,2.72,0.7509,0.0,22.0,2.72,0,0.2145,7.7892,54
88,1.8,1.4,None,15,3,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6222,0.0708,19.52,1.96,4.38,2.0177,0.0,0.0,1.96,2.1396,0.0,0.0,1.96,0.7,1.2565,0.7689,0.2576,3.82,0.78,2.6,1.2179,0.533,0.0,0.78,1.2179,0.533,0.0,0.78,0,0.8396,1.0,0.0,4.1,0,4.1,1.2834,1.073,0.0,0,1.2834,1.073,0.0,0,0,0.9417,0.5176,0.0944,18.36,3.5,3.38,1.0221,0.0,28.0,3.26,1.1154,0.0,28.0,3.26,0.4,0.433,0.42,0.3191,2.8,1.48,1.02,0.9784,0.533,0.0,1.48,0.9784,0.533,0.0,1.48,0,0.6152,0.3073,0.1739,3.56,2.18,0.94,0.8935,0.0,12.0,2.18,0.8935,0.0,12.0,2.18,0,0.4189,7.6282,49
368,1.8,1.4,0.55,12,4,1,7,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6051,0.0931,21.36,2.52,4.62,1.8082,0.0,8.0,2.5,1.9275,0.0,8.0,2.5,0.7,1.0653,0.8109,0.1603,5.68,0.84,4,1.3713,0.893,0.0,0.84,1.3713,0.893,0.0,0.84,0,0.9289,1.0,0.0,4.06,0,4.06,1.2831,1.073,0.0,0,1.2831,1.073,0.0,0,0,0.9415,0.4596,0.1046,21.12,4.4,3.16,0.7177,0.0,58.0,3.74,0.8793,0.0,56.0,3.74,0.36,0.0175,0.4179,0.3125,3.26,1.86,1.2,0.8759,0.0,8.0,1.82,0.8759,0.0,8.0,1.82,0,0.4833,0.3564,0.1928,5.96,2.48,1.28,0.8916,0.0,12.0,2.38,0.8916,0.0,12.0,2.38,0,0.4327,7.2287,59
204,1.8,1.4,0.5,12,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.622,0.0883,20.9,2.06,5.34,2.0285,0.0,4.0,2.06,2.1253,0.0,4.0,2.06,0.72,1.2092,0.8019,0.1855,4.42,0.8,3.06,1.272,0.875,0.0,0.8,1.272,0.875,0.0,0.8,0,0.8766,1.0,0.0,4.08,0,4.08,1.2829,1.073,0.0,0,1.2829,1.073,0.0,0,0,0.9414,0.4676,0.1107,21.38,4.42,3.34,0.8558,0.0,48.0,3.66,0.9372,0.0,48.0,3.66,0.3,0.1289,0.3919,0.2854,3.3,1.68,1.18,0.9806,0.533,0.0,1.68,0.9806,0.533,0.0,1.68,0,0.6079,0.3232,0.1699,6.12,2.9,1.24,0.7801,0.0,22.0,2.78,0.7801,0.0,22.0,2.78,0,0.267,7.3781,58
8030,2.2,1.4,0.5,15,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5645,0.0732,21.18,2.8,4.42,2.3894,0.0,20.0,2.76,2.4632,0.0,12.0,2.76,0.9,1.2809,0.7048,0.1881,4.4,1.04,2.6,1.3869,0.94,0.0,1.04,1.3869,0.94,0.0,1.04,0,0.9049,1.0,0.0,3.52,0,3.52,1.278,1.073,0.0,0,1.2823,1.073,0.0,0,0.02,0.9411,0.4743,0.1011,22.14,4.56,3.42,1.7106,0.0,54.0,3.8,1.7897,0.0,44.0,3.78,0.8,0.5971,0.3403,0.3438,2.62,1.54,0.86,0.9553,0.0,6.0,1.52,0.9553,0.0,6.0,1.52,0,0.5197,0.2902,0.191,4.4,2.46,1.02,0.9845,0.0,12.0,2.44,0.9887,0.0,12.0,2.44,0.02,0.4614,8.8661,56
